EAST 241 STREET,HILL AVENUE,125.0
BROADWAY,EAST 11 STREET,218.0
CENTRAL AVE,SAGE ST,204.0
ATLANTIC AVENUE,LINCOLN AVENUE,326.0
DRIGGS AVE,LORIMER ST,281.0
LAKEWOOD AVE,INWOOD STREET,204.0
AMSTERDAM AVE,WEST 172 ST,326.0
ROCKAWAY BLVD,OLD ROCKAWAY BLVD,444.0
MERRICK BLVD,111 AVE,869.0
EAST 163 STREET,INTERVALE AVENUE,869.0
111 AVE,142 STREET,125.0
BRINKERHOFF AVE,111 AVE,424.0
ALBANY AVE,LINCOLN PL,444.0
Manhattan  BROADWAY,WEST 149 ST,281.0
86th ST,W 11th ST,125.0
39th ST,NORTHERN BLVD,281.0
AVENUE J,EAST 12 STREET,125.0
56th RD,43rd ST,125.0
ALBANY AVENUE,FARRAGUT ROAD,125.0
BROADWAY,GRANITE STREET,424.0
FT HAMILTON PARKWAY,36 STREET,204.0
JEROME AVENUE,EAST MOSHOLU PARKWAY NORTH,125.0
BROADWAY,WEST 60 STREET,326.0
FLATBUSH AVENUE,4 AVENUE,424.0
AVENUE OF THE AMERICAS,WEST 26 STREET,204.0
AVENUE M,EAST 45 STREET,424.0
ROOSEVELT AVE,147 STREET,125.0
FRANCIS LEWIS BLVD,115 DRIVE,444.0
HENRY HUDSON PKWY,FAIRFIELD AVE,125.0
E 177 ST,HARDING AVENUE,281.0
UNDERCLIFF AVENUE,SEDGWICK AVENUE,326.0
HENRY HUDSON PKWY,INDEPENDENCE AVE,218.0
CROTONA AVENUE,CLAREMONT PARKWAY,125.0
NORFOLK STREET,DELANCEY STREET,326.0
CHURCH AVE,E 13th ST,424.0
5 AVENUE,EAST 73 STREET,218.0
SOUTH CONDUIT AVE,COHANCY ST,444.0
11th ST,47th AVE,424.0
CLINTON STREET,DELANCEY STREET,125.0
7 AVENUE,65 STREET,424.0
MADISON AVENUE,EAST 59 STREET,281.0
PAULDING AVENUE,LYDIG AVENUE,869.0
SOUTHERN BOULEVARD,CROTONA PARKWAY,281.0
JEROME AVENUE,EAST 172 STREET,125.0
VERNON BLVD,33rd RD,218.0
3 AVENUE,DEAN STREET,326.0
FARRAGUT ROAD,BEDFORD AVENUE,204.0
SOUTHERN BOULEVARD,ALDUS STREET,218.0
E 174 ST,MORRIS AVENUE,281.0
LAFAYETTE AVENUE,EAST 177 STREET,125.0
LENOX AVE,WEST 124 ST,281.0
51 STREET,19 AVENUE,444.0
FLATLANDS AVENUE,EAST 78 STREET,218.0
DYCKMAN STREET,VERMILYEA AVENUE,869.0
CROTONA AVENUE,EAST FORDHAM ROAD,204.0
SANFORD AVE,147 STREET,125.0
NOSTRAND AVENUE,FARRAGUT ROAD,326.0
BROADWAY,BEAVER STREET,204.0
LINDEN BLVD,BROOKLYN AVE,125.0
5 AVENUE,DE GRAW STREET,444.0
EAST 138 STREET,GRAND CONCOURSE,125.0
GRAND CONCOURSE_SERV,EAST 172 STREET,281.0
LIBERTY STREET,BROADWAY,125.0
HUDSON STREET,CHARLTON STREET,204.0
ATLANTIC AVENUE,HINSDALE STREET,424.0
ALLEN STREET,DELANCEY STREET,444.0
GRAND CONCOURSE_SERV,EAST 172 STREET,204.0
ARCHER AVE,143 STREET,424.0
LONGWOOD AVENUE,EAST 160 STREET,444.0
FULTON STREET,DUTCH STREET,204.0
GREENPOINT AVE,N. HENRY ST,125.0
7 AVENUE,WEST 12 STREET,444.0
MANHATTAN AVENUE,WEST 119 STREET,204.0
AMSTERDAM AVE,WEST 164 ST,869.0
CORTLANDT ALLEY,WALKER STREET,218.0
EAST 161 STREET,GRAND CONCOURSE,444.0
CONEY ISLAND AVENUE,FOSTER AVENUE,204.0
ROGERS AVE,LENOX RD,444.0
COLUMBUS AVE,WEST 103 ST,444.0
4 AVENUE,EAST 9 STREET,218.0
AVENUE U,EAST 71 STREET,204.0
1 AVE,EAST 120 ST,204.0
FRANCIS LEWIS BLVD,115 DRIVE,326.0
BROADWAY,WEST 60 STREET,444.0
5 AVENUE,24 STREET,424.0
5 AVENUE,EAST 73 STREET,281.0
CLASSON AVE,GATES AVE,204.0
8 AVENUE,WEST 26 STREET,424.0
BROADWAY,WEST 175 ST,424.0
ALBANY AVE,LINCOLN PL,326.0
GRAND STREET,BROADWAY,204.0
AVENUE D,BROOKLYN AVENUE,424.0
HENRY HUDSON PKWY,INDEPENDENCE AVE,281.0
CROSS BRONX EXPRESSWAY,MORRIS AVENUE,125.0
RICHMOND HILL ROAD,EDINBORO ROAD,424.0
ROCKAWAY BLVD,OLD ROCKAWAY BLVD,326.0
FLATLANDS AVENUE,EAST 78 STREET,281.0
AMSTERDAM AVE,WEST 172 ST,444.0
THROGS NECK EXPWY SER RD,HARDING AVENUE,869.0
COLONIAL ROAD,WAKEMAN PLACE,204.0
CATHERINE STREET,MONROE STREET,125.0
BROADWAY,ACADEMY STREET,424.0
ATLANTIC AVENUE,LINCOLN AVENUE,444.0
LENOX AVE,WEST 124 ST,218.0
OCEAN TERRACE,BUTTERWORTH AVENUE,125.0
18 AVENUE,72 STREET,204.0
SOUTHERN BOULEVARD,ALDUS STREET,281.0
E 174 ST,MORRIS AVENUE,218.0
VERNON BLVD,33rd RD,281.0
MADISON AVENUE,EAST 59 STREET,218.0
3 AVENUE,EAST 73 STREET,204.0
SOUTHERN BOULEVARD,CROTONA PARKWAY,218.0
BOSTON ROAD,EAST 176 STREET,869.0
AVENUE OF THE AMERICAS,VANDAM STREET,424.0
BRINKERHOFF AVE,111 AVE,424.0
101 AVE,146 STREET,326.0
FLATBUSH AVE,CATON AVE,444.0
MARATHON PKWY,DEEPDALE AVE,125.0
GRAND CONCOURSE_SERV,EAST 172 STREET,218.0
ATLANTIC AVE,97th ST,869.0
MAURICE AVE,55th DR,204.0
3 AVENUE,BALTIC STREET,326.0
4 AVENUE,EAST 9 STREET,281.0
LAFAYETTE AVE,CLASSON AVE,326.0
BROADWAY,WEST 174 ST,125.0
GRAND AVE,CATHERINE ST,125.0
OCEAN AVE,CATON AVE,869.0
WEST 39 STREET,5 AVENUE,204.0
LITTLE CLOVE RD,CAYUGA AVENUE,125.0
CORTLANDT ALLEY,WALKER STREET,281.0
BROADWAY,WEST 259 STREET,444.0
HYLAN BOULEVARD,FINGERBOARD ROAD,204.0
CONEY ISLAND AVE,AVE S,125.0
AMSTERDAM AVENUE,WEST 61 STREET,125.0
BAY RIDGE PKWY,11TH AVE,125.0
MARYLAND RD,DOUGLASTON PKWY,444.0
7 AVE,WEST 117 ST,326.0
4 AVENUE,68 STREET,218.0
2 AVE,EAST 99 ST,869.0
EAST 177 STREET,HARDING AVENUE,218.0
2 AVENUE,EAST 12 STREET,424.0
MANHATTAN AVENUE,WEST 119 STREET,125.0
FULTON STREET,DUTCH STREET,125.0
6 AVENUE,ST JOHN'S PLACE,281.0
GREENPOINT AVE,N. HENRY ST,204.0
AVENUE U,EAST 71 STREET,125.0
1 AVE,EAST 120 ST,125.0
10 AVENUE,WEST 27 STREET,281.0
8 AVE,WEST 148 ST,281.0
Manhattan WEST 155 ST,EDGECOMBE AVE,424.0
ATLANTIC AVE,CLASSON AVE,869.0
50 STREET,13 AVENUE,326.0
AVENUE B,EAST 11 STREET,281.0
CONEY ISLAND AVENUE,FOSTER AVENUE,125.0
LIBERTY STREET,BROADWAY,204.0
LEXINGTON AVENUE,EAST 26 STREET,218.0
AVENUE OF THE AMERICAS,WEST 45 STREET,218.0
JAMAICA AVE,CARPENTER AVE,281.0
BROADWAY,BEAVER STREET,125.0
LINDEN BLVD,BROOKLYN AVE,204.0
5 AVENUE,EAST 11 STREET,424.0
EAST 138 STREET,GRAND CONCOURSE,204.0
ESPLANADE,HAIGHT AVENUE,424.0
3 STREET,SMITH STREET,281.0
JAMAICA AVE,101st ST,424.0
WADSWORTH AVENUE,WEST 188 STREET,281.0
GRAND CONCOURSE_SERV,EAST 172 STREET,125.0
5 AVENUE,EAST 27 STREET,218.0
OCEAN AVENUE,FARRAGUT ROAD,424.0
HUDSON STREET,CHARLTON STREET,125.0
LIBERTY AVE,98th ST,444.0
MAC DOUGAL STREET,FULTON STREET,218.0
LAFAYETTE AVENUE,EAST 177 STREET,204.0
FARRAGUT ROAD,BEDFORD AVENUE,125.0
BROADWAY,WEST 27 STREET,444.0
JEROME AVENUE,EAST 172 STREET,204.0
HOLLIS COURT BLVD,189 STREET,444.0
CHURCH AVE,E 37th ST,424.0
PROSPECT PARK WEST,2 STREET,869.0
ATLANTIC AVENUE,3 AVENUE,444.0
SPRING STREET,BROADWAY,869.0
SANFORD AVE,147 STREET,204.0
CROTONA AVENUE,EAST FORDHAM ROAD,125.0
MESEROLE STREET,LEONARD  ST,424.0
MADISON AVENUE,EAST 27 STREET,218.0
CROPSEY AVE,7th AVE,444.0
E 4TH ST,BROADWAY,444.0
3 AVENUE,EAST 59 STREET,281.0
1 AVENUE,EAST 60 STREET,444.0
ALBANY AVE,MIDWOOD ST,424.0
130 PL,30th PL,444.0
ROCKAWAY AVENUE,HEGEMAN AVENUE,444.0
CROTONA AVENUE,CLAREMONT PARKWAY,204.0
WHITE PLAINS ROAD,EAST 215 STREET,326.0
LIBERTY AVE,BRISBIN STREET,869.0
3 AVENUE,EAST 46 STREET,444.0
CLINTON STREET,DELANCEY STREET,204.0
WALTHAM STREET,101 AVE,869.0
SEAGRIT BLVD,BEACH 7th ST,326.0
WEST 39 STREET,5 AVENUE,125.0
AVENUE B,EAST 11 STREET,218.0
BROADWAY,WEST 174 ST,204.0
GRAND AVE,CATHERINE ST,204.0
10 AVENUE,WEST 27 STREET,218.0
8 AVE,WEST 148 ST,218.0
34th AVE,92nd ST,869.0
BAY RIDGE PKWY,11TH AVE,204.0
HYLAN BOULEVARD,FINGERBOARD ROAD,125.0
CONEY ISLAND AVE,AVE S,204.0
6 AVENUE,ST JOHN'S PLACE,218.0
AMSTERDAM AVENUE,WEST 61 STREET,204.0
LITTLE CLOVE RD,CAYUGA AVENUE,204.0
4 AVENUE,68 STREET,281.0
EAST 177 STREET,HARDING AVENUE,281.0
5 AVENUE,EAST 27 STREET,281.0
3 AVE,EAST 99 ST,326.0
WADSWORTH AVENUE,WEST 188 STREET,218.0
JEWEL AVE,136 STREET,444.0
3 STREET,SMITH STREET,218.0
MAURICE AVE,55th DR,125.0
MARATHON PKWY,DEEPDALE AVE,204.0
JAMAICA AVE,CARPENTER AVE,218.0
LEXINGTON AVENUE,EAST 26 STREET,281.0
AVENUE OF THE AMERICAS,WEST 45 STREET,281.0
MEEKER AVE,LEONARD ST,444.0
MADISON AVENUE,EAST 27 STREET,281.0
56 AVE,194 STREET,326.0
COLONIAL ROAD,WAKEMAN PLACE,125.0
BEDFORD AVE,LORIMER ST,424.0
SPRINGFIELD BLVD,115 ROAD,326.0
8 AVENUE,HORATIO STREET,869.0
9 AVENUE,WEST 45 STREET,424.0
BRUCKNER BOULEVARD,BRYANT AVENUE,444.0
CROSS BRONX EXPRESSWAY,MORRIS AVENUE,204.0
60 STREET,11 AVENUE,869.0
3 AVENUE,EAST 73 STREET,125.0
LOUIS NINE  BOULEVARD,BOSTON ROAD,444.0
3 AVENUE,29 STREET,326.0
OCEAN TERRACE,BUTTERWORTH AVENUE,204.0
AVE U,W 10th ST,326.0
18 AVENUE,72 STREET,125.0
AVENUE J,EAST 46 STREET,424.0
150th ST,148th ST,424.0
ATLANTIC AVE,ALABAMA AVE,444.0
CATHERINE STREET,MONROE STREET,204.0
MAC DOUGAL STREET,FULTON STREET,281.0
BROADWAY,PRINCE STREET,326.0
ALBANY AVENUE,FARRAGUT ROAD,424.0
39 STREET,12 AVENUE,424.0
MONTROSE AVE,UNION AVE,326.0
GRAND STREET,BROADWAY,125.0
WEST 30 STREET,5 AVENUE,444.0
CLINTON STREET,SACKETT STREET,444.0
3 AVENUE,EAST 59 STREET,218.0
CLASSON AVE,GATES AVE,125.0
LIBERTY STREET,BROADWAY,444.0
KINGS HWY,E 15th ST,869.0
HUDSON STREET,GANSEVOORT STREET,869.0
LINDEN BLVD,BROOKLYN AVE,444.0
5 AVENUE,DE GRAW STREET,125.0
73 PLACE,78 AVENUE,869.0
EAST 138 STREET,GRAND CONCOURSE,444.0
ALLEN STREET,DELANCEY STREET,125.0
13 AVENUE,72 STREET,869.0
COURT STREET,DE GRAW STREET,281.0
LIBERTY AVE,98th ST,204.0
DITMAS AVENUE,EAST 13 STREET,869.0
7 AVENUE,WEST 12 STREET,125.0
AUDUBON AVE,WEST 173 ST,869.0
LINDEN BOULEVARD,HINSDALE STREET,281.0
EAST 161 STREET,GRAND CONCOURSE,125.0
LONGWOOD AVENUE,EAST 160 STREET,125.0
CROTONA AVENUE,EAST 187 STREET,218.0
GREENPOINT AVE,N. HENRY ST,444.0
WEST END AVENUE,WEST 97 STREET,326.0
COLUMBUS AVE,WEST 103 ST,125.0
ROGERS AVE,LENOX RD,125.0
FLATBUSH AVENUE,EAST 28 STREET,218.0
4 AVENUE,BUTLER STREET,326.0
BAY PKWY,72nd ST,218.0
E 4TH ST,BROADWAY,204.0
1 AVENUE,EAST 60 STREET,204.0
130 PL,30th PL,204.0
EAST 18 STREET,BROADWAY,869.0
CHRYSTIE STREET,2 AVENUE,869.0
SHERIDAN AVENUE,EAST 156 STREET,281.0
CROPSEY AVE,7th AVE,204.0
1 AVE,EAST 99 ST,869.0
8 AVE,WEST 123 ST,326.0
101 AVE,146 STREET,281.0
CROTONA AVENUE,CLAREMONT PARKWAY,444.0
SURF AVE,JONES WALK,218.0
ROCKAWAY AVENUE,HEGEMAN AVENUE,204.0
3 AVENUE,EAST 46 STREET,204.0
BEDFORD AVE,METROPOLITAN AVE,869.0
PARK AVENUE SOUTH,EAST 26 STREET,869.0
SOUTH CONDUIT AVE,COHANCY ST,125.0
CLINTON STREET,DELANCEY STREET,444.0
9 AVENUE,WEST 25 STREET,869.0
BROADWAY,WEST 27 STREET,204.0
5 AVENUE,EAST 46 STREET,281.0
AVE P,W 10th ST,424.0
LAFAYETTE AVENUE,EAST 177 STREET,444.0
3 AVENUE,28 STREET,218.0
JEROME AVENUE,EAST 172 STREET,444.0
HOLLIS COURT BLVD,189 STREET,204.0
JAMAICA AVENUE,AUTUMN AVENUE,424.0
AVENUE C,EAST 11 STREET,869.0
ATLANTIC AVENUE,3 AVENUE,204.0
7 AVENUE,BROADWAY,869.0
AMSTERDAM AVENUE,WEST 73 STREET,326.0
8 AVE,WEST 147 ST,424.0
SANFORD AVE,147 STREET,444.0
ARTHUR KILL ROAD,ENGLEWOOD AVENUE,218.0
AMSTERDAM AVE,WEST 147 ST,424.0
51 STREET,19 AVENUE,125.0
LIBERTY AVE,101 AVE,424.0
CORTELYOU ROAD,EAST 11 STREET,869.0
COURT STREET,DE GRAW STREET,218.0
LEXINGTON AVENUE,121ST ST,869.0
EAST TREMONT AVENUE,ANTHONY AVENUE,869.0
JEWEL AVE,136 STREET,204.0
HUTCHINSON RIVER PKWY,LAURIE AVENUE,424.0
32nd AVE,85th ST,424.0
LENOX AVE,WEST 123 ST,326.0
MEEKER AVE,LEONARD ST,204.0
FLATBUSH AVE,CATON AVE,125.0
MARATHON PKWY,DEEPDALE AVE,444.0
KINGS HIGHWAY,AVENUE I,424.0
FLATBUSH AVENUE,EAST 28 STREET,281.0
BROADWAY,WEST 174 ST,444.0
GRAND AVE,CATHERINE ST,444.0
3 AVENUE,EAST 12 STREET,424.0
CONEY ISLAND AVE,AVE S,444.0
11 AVENUE,WEST 27 STREET,424.0
AMSTERDAM AVENUE,WEST 61 STREET,444.0
BAY RIDGE PKWY,11TH AVE,444.0
CROTONA AVENUE,EAST 187 STREET,281.0
MARYLAND RD,DOUGLASTON PKWY,125.0
LITTLE CLOVE RD,CAYUGA AVENUE,444.0
JAMAICA AVE,197 STREET,424.0
CROSS BRONX EXPRESSWAY,MARMION AVENUE,424.0
BROADWAY,WEST 259 STREET,125.0
LINDEN BOULEVARD,HINSDALE STREET,218.0
JEROME AVENUE,EAST MOSHOLU PARKWAY NORTH,326.0
BROADWAY,WEST 60 STREET,125.0
AVENUE J,EAST 12 STREET,326.0
56th RD,43rd ST,326.0
ALBANY AVENUE,FARRAGUT ROAD,326.0
PITT STREET,DELANCEY STREET,424.0
ROOSEVELT AVE,147 STREET,326.0
HENRY HUDSON PKWY,FAIRFIELD AVE,326.0
SURF AVE,JONES WALK,281.0
WEST 30 STREET,5 AVENUE,204.0
111 AVE,142 STREET,326.0
101 AVE,146 STREET,218.0
86th ST,W 11th ST,326.0
SHERIDAN AVENUE,EAST 156 STREET,218.0
BAY PKWY,72nd ST,281.0
CLINTON STREET,SACKETT STREET,204.0
AMSTERDAM AVE,WEST 172 ST,125.0
ARTHUR KILL ROAD,ENGLEWOOD AVENUE,281.0
BRUCKNER BOULEVARD,BRYANT AVENUE,204.0
CROSS BRONX EXPRESSWAY,MORRIS AVENUE,444.0
WEST 29 STREET,5 AVENUE,424.0
MARATHON PKWY,61 AVE,869.0
3 AVENUE,28 STREET,281.0
UNION STREET,37 AVE,424.0
LOUIS NINE  BOULEVARD,BOSTON ROAD,204.0
BROADWAY,WEST 74 STREET,424.0
MADISON STREET,CATHERINE STREET,869.0
CATHERINE STREET,MONROE STREET,444.0
7 AVENUE,WEST 27 STREET,424.0
ATLANTIC AVENUE,LINCOLN AVENUE,125.0
OCEAN TERRACE,BUTTERWORTH AVENUE,444.0
5 AVENUE,EAST 46 STREET,218.0
EAST 241 STREET,HILL AVENUE,326.0
ATLANTIC AVE,ALABAMA AVE,204.0
CROPSEY AVE,27th AVE,424.0
HOLLIS COURT BLVD,189 STREET,125.0
1 AVENUE,EAST 12 STREET,218.0
164 STREET,67 AVE,424.0
FARRAGUT ROAD,BEDFORD AVENUE,444.0
BROADWAY,WEST 27 STREET,125.0
AMSTERDAM AVE,WEST 168 ST,424.0
51 STREET,19 AVENUE,204.0
ATLANTIC AVENUE,3 AVENUE,125.0
GRAND AVE,CATHERINE ST,326.0
CROTONA AVENUE,EAST FORDHAM ROAD,444.0
ROCKAWAY AVENUE,HEGEMAN AVENUE,125.0
AVENUE N,BOB STONEHILL WAY,281.0
CROPSEY AVE,7th AVE,125.0
E 4TH ST,BROADWAY,125.0
1 AVENUE,EAST 60 STREET,125.0
LINDEN BOULEVARD,AUTUMN AVENUE,424.0
130 PL,30th PL,125.0
WALTHAM STREET,101 AVE,218.0
SOUTH CONDUIT AVE,COHANCY ST,204.0
ATLANTIC AVE,LINCOLN AVE,424.0
3 AVENUE,EAST 46 STREET,125.0
FULTON STREET,DUTCH STREET,444.0
BEDFORD AVE,PROSPECT PL,281.0
WEBSTER AVENUE,EAST 233 STREET,281.0
HENRY HUDSON PKWY,W 235th ST,218.0
LONGWOOD AVENUE,EAST 160 STREET,204.0
EAST 161 STREET,GRAND CONCOURSE,204.0
7 AVENUE,WEST 12 STREET,204.0
MANHATTAN AVENUE,WEST 119 STREET,444.0
ORIENTAL BLVD,HASTINGS ST,326.0
BATH AVE,BAY 22nd ST,326.0
HENRY HUDSON PKWY,INDEPENDENCE AVE,326.0
CONEY ISLAND AVENUE,FOSTER AVENUE,444.0
ROGERS AVE,LENOX RD,204.0
UNDERHILL AVE,53 AVE,424.0
AVENUE U,EAST 71 STREET,444.0
1 AVE,EAST 120 ST,444.0
WEST 34 STREET,5 AVENUE,326.0
COLUMBUS AVE,WEST 103 ST,204.0
BROADWAY,BEAVER STREET,444.0
5 AVENUE,DE GRAW STREET,204.0
BLOOMINGDALE ROAD,MARISA CIRCLE,218.0
51 STREET,13 AVENUE,281.0
WOODHAVEN BLVD,97th AVE,424.0
HUDSON STREET,CHARLTON STREET,444.0
PITKIN AVE,95th ST,326.0
LIBERTY AVE,98th ST,125.0
CROSS ISLAND PARKWAY,107 AVENUE,869.0
DRUMGOOLE ROAD WEST,ANNADALE ROAD,281.0
ALLEN STREET,DELANCEY STREET,204.0
GRAND CONCOURSE_SERV,EAST 172 STREET,444.0
BRUCKNER BOULEVARD,BRYANT AVENUE,125.0
LAKEWOOD AVE,INWOOD STREET,326.0
COLONIAL ROAD,WAKEMAN PLACE,444.0
AMSTERDAM AVE,WEST 172 ST,204.0
18 AVENUE,72 STREET,444.0
ATLANTIC AVE,ALABAMA AVE,125.0
CENTRAL AVE,SAGE ST,326.0
ATLANTIC AVENUE,LINCOLN AVENUE,204.0
1 AVENUE,EAST 12 STREET,281.0
3 AVENUE,EAST 73 STREET,444.0
LOUIS NINE  BOULEVARD,BOSTON ROAD,125.0
AVENUE OF THE AMERICAS,WEST 26 STREET,326.0
FT HAMILTON PARKWAY,36 STREET,326.0
WALTHAM STREET,101 AVE,281.0
BROADWAY,WEST 60 STREET,204.0
CLINTON STREET,SACKETT STREET,125.0
MARKET STREET,CHERRY STREET,869.0
CLASSON AVE,GATES AVE,444.0
AVENUE N,BOB STONEHILL WAY,218.0
VAN WYCK EXPRESSWAY,102 AVENUE,869.0
GRAND STREET,BROADWAY,444.0
WEST 30 STREET,5 AVENUE,125.0
KINGS HWY,W 11th ST,869.0
WEST 39 STREET,5 AVENUE,444.0
BROADWAY,WEST 259 STREET,204.0
HENRY HUDSON PKWY,W 235th ST,281.0
MARYLAND RD,DOUGLASTON PKWY,204.0
HYLAN BOULEVARD,FINGERBOARD ROAD,444.0
BEDFORD AVE,PROSPECT PL,218.0
HUNGRY HARBOR RD,148th ST,424.0
WEBSTER AVENUE,EAST 233 STREET,218.0
BOSTON ROAD,BRONX PARK EAST,326.0
JEWEL AVE,136 STREET,125.0
AVE P,CONEY ISLAND AVE,869.0
WEST 155 ST,ST NICHOLAS AVE,424.0
DRUMGOOLE ROAD WEST,ANNADALE ROAD,218.0
51 STREET,13 AVENUE,218.0
FLATBUSH AVE,CATON AVE,204.0
YORK AVENUE,EAST 74 STREET,326.0
MEEKER AVE,LEONARD ST,125.0
MAURICE AVE,55th DR,444.0
AUDUBON AVE,WEST 172 ST,869.0
BLOOMINGDALE ROAD,MARISA CIRCLE,281.0
WEST BROADWAY,DUANE STREET,444.0
1 AVENUE,EAST 26 STREET,218.0
HOWARD AVENUE,BAINBRIDGE STREET,125.0
BOWERY,EAST HOUSTON STREET,444.0
2 AVENUE,EAST 12 STREET,326.0
WEST BROADWAY,PRINCE STREET,281.0
3 AVENUE,EAST 27 STREET,869.0
Manhattan WEST 155 ST,EDGECOMBE AVE,326.0
ROGERS AVE,LINCOLN PL,869.0
50 STREET,13 AVENUE,424.0
8 AVENUE,66 STREET,444.0
37 STREET,12 AVENUE,869.0
JAMAICA AVE,101st ST,326.0
5 AVENUE,EAST 11 STREET,326.0
COMMERCIAL ST,CLAY ST,444.0
KEW GARDENS ROAD,80 ROAD,444.0
ESPLANADE,HAIGHT AVENUE,326.0
THROGS NECK EXPRESSWAY,HARDING AVENUE,444.0
BEDFORD AVE,LORIMER ST,326.0
CROPSEY AVE,BAY 22nd ST,281.0
E 176 ST,MARMION AVENUE,204.0
65 STREET,10 AVENUE,281.0
86th ST,19th AVE,218.0
3 AVENUE,29 STREET,424.0
NEPTUNE AVE,SHEEPSHEAD BAY RD,218.0
MYRTLE AVE,CLASSON AVE,125.0
AVENUE J,EAST 46 STREET,326.0
150th ST,148th ST,326.0
CLOVE RD,HOWARD AVENUE,444.0
BROADWAY,PRINCE STREET,424.0
BROADWAY,WEST 98 ST,125.0
86 STREET,7 AVENUE,444.0
MONTROSE AVE,UNION AVE,424.0
2 AVENUE,EAST 46 STREET,281.0
SHORE PKWY,BAY 46th ST,125.0
LENOX AVE,WEST 112 ST,869.0
COLUMBIA STREET,DE GRAW STREET,281.0
14 AVENUE,72 STREET,204.0
115 ROAD,205 STREET,204.0
EAST 14 STREET,4 AVENUE,204.0
3 AVE,EAST 99 ST,424.0
7 AVE,WEST 122 ST,204.0
AVENUE U,EAST 66 STREET,218.0
4 AVENUE,28 STREET,125.0
MORLEY AVENUE,DALTON  AVENUE,218.0
3 AVE,EAST 123 ST,125.0
RICHMOND ROAD,BALTIC AVENUE,281.0
CROSS BX EXPWY SER RD,MORRIS AVENUE,444.0
8 AVENUE,CARROLL STREET,125.0
LIBERTY AVE,BRISBIN STREET,125.0
7 AVE,WEST 148 ST,125.0
UNDERCLIFF AVENUE,SEDGWICK AVENUE,424.0
E 177 ST,HARDING AVENUE,869.0
11th ST,47th AVE,326.0
Manhattan  BROADWAY,WEST 149 ST,869.0
7 AVENUE,65 STREET,326.0
39th ST,NORTHERN BLVD,869.0
DRIGGS AVE,LORIMER ST,869.0
MORRIS AVENUE,EAST 153 STREET,218.0
10 AVENUE,67 STREET,218.0
7 AVE,WEST 118 ST,218.0
AMSTERDAM AVE,WEST 148 ST,444.0
AVENUE OF THE AMERICAS,VANDAM STREET,326.0
101 AVE,146 STREET,424.0
60 STREET,18 AVENUE,204.0
HEGEMAN AVENUE,FOUNTAIN AVENUE,218.0
FLATLANDS AVE,LOUISIANA AVE,125.0
65 STREET,18 AVENUE,444.0
GLEN STREET,BLOOMFIELD AVENUE,204.0
METROPOLITAN AVE,UNION AVE,218.0
BROOME STREET,BROADWAY,218.0
7 AVE,WEST 117 ST,424.0
FLUSHING AVE,THORNTON ST,444.0
FLATBUSH AVENUE,4 AVENUE,444.0
AMSTERDAM AVE,WEST 171 ST,281.0
ALBANY AVE,LINCOLN PL,424.0
BRINKERHOFF AVE,111 AVE,444.0
BRADDOCK AVE,221 PLACE,281.0
RICHMOND HILL ROAD,EDINBORO ROAD,326.0
ROCKAWAY BLVD,OLD ROCKAWAY BLVD,424.0
LINDEN BLVD,198 STREET,281.0
FINGERBOARD ROAD,CLEVELAND PLACE,281.0
CONEY ISLAND AVE,CATON AVE,125.0
EAST 163 STREET,INTERVALE AVENUE,218.0
BROADWAY,ACADEMY STREET,326.0
MERRICK BLVD,111 AVE,218.0
BROOKLYN AVE,ST JOHN'S PL,281.0
CROSS BX EXPWY SER RD,MORRIS AVENUE,204.0
UNDERHILL AVE,53 AVE,326.0
BATH AVE,BAY 22nd ST,424.0
HENRY HUDSON PKWY,INDEPENDENCE AVE,424.0
WEST 34 STREET,5 AVENUE,424.0
KINGS HIGHWAY SERVICE,AVENUE I,218.0
AVENUE U,EAST 56 STREET,218.0
CROSS ISLAND PKWY SR,107 AVENUE,281.0
CEDAR AVENUE,WEST 179 STREET,218.0
LINDEN BLVD,198 STREET,125.0
EAST HOUSTON STREET,BROADWAY,869.0
AVE U,E 16th ST,281.0
PITKIN AVE,95th ST,424.0
10 AVENUE,WEST 45 STREET,125.0
ASHLAND PLACE,4 AVENUE,218.0
164 STREET,67 AVE,326.0
OCEAN AVE,AVE R,281.0
GOWANUS EXPRESSWAY,29 STREET,125.0
HUGUENOT AVE,WOODROW RD,869.0
BROADWAY,WEST 148 ST,218.0
CLARENDON ROAD,BROOKLYN AVENUE,281.0
AMSTERDAM AVE,WEST 148 ST,204.0
GRAND AVE,CATHERINE ST,424.0
LENOX AVE,WEST 111 ST,218.0
WEST GUN HILL ROAD,MOSHOLU PARKWAY,869.0
HICKS STREET,KANE STREET,869.0
LINDEN BOULEVARD,AUTUMN AVENUE,326.0
LITTLE CLOVE ROAD,CLOVE ROAD,218.0
GLEN STREET,BLOOMFIELD AVENUE,444.0
CANAL STREET,BROADWAY,125.0
7 AVE,WEST 123 ST,218.0
FLUSHING AVE,THORNTON ST,204.0
AVE M,E 15th ST,125.0
60 STREET,18 AVENUE,444.0
5 AVENUE,WEST 59 STREET,125.0
AMSTERDAM AVE,WEST 119 ST,869.0
26 AVE,200 STREET,869.0
WEST 155 ST,ST NICHOLAS AVE,326.0
YORK AVENUE,EAST 74 STREET,424.0
65 STREET,18 AVENUE,204.0
WEST 135 STREET,8 AVENUE,869.0
BEDFORD AVE,HANCOCK ST,869.0
